requests_total,connections_total,jobs_processed,cpu_usage_percent,memory_used_percent,connections_current,queue_length,avg_latency,avg_processing_time,request_rate,timestamp
56184,56184,56181,67.20588235,16.35742188,3,3,1.58109297,1.574266667,0.423250564,12:53:40
56191,56191,56190,59.48717949,27.83203125,1,1,1.673113279,2.04852381,0.398637385,12:53:55
56196,56196,56196,72.09677419,5.859375,0,0,1.792065576,2.234166667,0.421931038,12:54:10
56205,56205,56203,74.9122807,0.9765625,2,2,1.956649759,2.316954545,0.380193718,12:54:25
56208,56208,56208,68.88888889,17.578125,0,0,2.004968041,2.001857143,0.399421789,12:54:40
56214,56214,56211,68.47826087,4.150390625,3,3,1.955505841,1.9506,0.398909647,12:54:55
56221,56221,56220,55.76923077,0.244140625,1,1,1.812873255,1.809047619,0.418680775,12:55:10
56226,56226,56226,71.3,2.44140625,0,0,1.619887198,1.933666667,0.398865449,12:55:25
56235,56235,56234,76.32075472,8.544921875,1,1,1.48567214,1.731304348,0.399383808,12:55:40
56238,56238,56238,65.27027027,21.72851563,0,0,1.47623955,1.793952381,0.380524399,12:55:55
56244,56244,56242,61.66666667,21.484375,2,2,1.437391934,1.49925,0.422475708,12:56:10
56247,56247,56247,69.23076923,13.42773438,0,0,1.690762542,1.745944444,0.372480989,12:56:25
56256,56256,56256,68.45238095,32.2265625,0,0,1.45579318,1.452944444,0.371149134,12:56:40
56259,56259,56259,56.75675676,2.9296875,0,0,1.653177215,1.650529412,0.351757616,12:56:55
56268,56268,56268,56.35135135,32.71484375,0,0,1.704402175,1.701714286,0.379253052,12:57:10
56274,56274,56272,67.77777778,10.49804688,2,2,1.630144567,1.628181818,0.436192607,12:57:25
56277,56277,56277,59.45945946,12.93945313,0,0,1.670876093,1.768833333,0.398097976,12:57:40
56286,56286,56286,72.5,32.71484375,0,0,1.670685469,1.752428571,0.400099072,12:57:55
56289,56289,56289,41.60714286,3.662109375,0,0,1.514702223,1.615941176,0.332763937,12:58:10
56298,56298,56298,59.07894737,19.04296875,0,0,1.71821824,1.71347619,0.399307866,12:58:25
56304,56304,56301,63.64583333,15.86914063,3,3,1.68216432,1.677571429,0.41684035,12:58:40
56307,56307,56307,70.68181818,54.6875,0,0,1.90195955,1.898722222,0.422664193,12:58:55
56316,56316,56316,71.63043478,18.79882813,0,0,1.7375266,1.982391304,0.380786596,12:59:10
56319,56319,56319,59.48717949,13.18359375,0,0,1.734540607,2.048666667,0.352427048,12:59:25
56325,56325,56323,81.76470588,1.220703125,2,2,1.719513639,2.07225,0.377042315,12:59:40
56334,56334,56332,60.14705882,2.9296875,2,2,1.593842624,1.940363636,0.417036862,12:59:55
56337,56337,56337,75.3030303,12.6953125,0,0,1.614934847,1.722888889,0.422664193,12:00:10
56349,56349,56349,57.9,15.625,0,0,1.495530266,1.568153846,0.434782609,12:00:25
56355,56355,56355,81.15384615,0,0,0,1.492279147,1.487666667,0.513190907,12:00:40
56361,56361,56358,73.7755102,33.69140625,3,3,1.539787944,1.535190476,0.531420221,12:00:55
56373,56373,56372,78.7962963,17.33398438,1,1,1.730712847,1.72462069,0.570884872,12:01:10
56379,56379,56379,66.59574468,41.015625,0,0,1.683264595,1.716666667,0.532375058,12:01:25
56391,56391,56391,68.46938776,14.40429688,0,0,1.736697132,1.760363636,0.571080484,12:01:40
56397,56397,56395,76.94444444,12.93945313,2,2,1.682090574,1.7109,0.544484373,12:01:55
56403,56403,56401,63.67346939,1.220703125,2,2,1.618505609,1.616318182,0.563817041,12:02:10
56415,56415,56413,72.38636364,21.484375,2,2,1.476220439,1.474071429,0.543606284,12:02:25
56421,56421,56418,63.46153846,0.732421875,3,3,1.396547105,1.393173913,0.563115908,12:02:40
56427,56427,56425,74.65116279,2.197265625,2,2,1.426152354,1.422333333,0.563129121,12:02:55
56439,56439,56437,75.43103448,6.103515625,2,2,1.503195496,1.575607143,0.542573971,12:03:10
56445,56445,56445,78.96551724,2.9296875,0,0,1.75901936,1.834777778,0.562403337,12:03:25
56457,56457,56455,77.0754717,11.96289063,2,2,1.843147573,1.911666667,0.543330617,12:03:40
56463,56463,56463,76.42857143,8.056640625,0,0,1.920498403,1.917566667,0.570993529,12:03:55
56469,56469,56469,76.70454545,10.25390625,0,0,1.753827827,1.750958333,0.531714558,12:04:10
56481,56481,56479,78.24074074,22.4609375,2,2,1.827728611,1.825392857,0.570374736,12:04:25
56487,56487,56487,73.26530612,4.150390625,0,0,1.715707107,1.800125,0.530762086,12:04:40
56499,56499,56497,76.63793103,16.35742188,2,2,1.88278441,1.954607143,0.570114593,12:04:55
56505,56505,56505,71.41509434,3.90625,0,0,1.819009691,1.99728125,0.542672118,12:05:10
56511,56511,56508,80.37037037,12.6953125,3,3,1.917126569,2.091714286,0.562574717,12:05:25
56523,56523,56523,73.85964912,17.82226563,0,0,1.787917526,1.92928125,0.544148589,12:05:40
56529,56529,56529,71.97916667,4.39453125,0,0,1.678266905,1.71325,0.504586551,12:05:55
56535,56535,56534,68.03921569,26.85546875,1,1,1.580797333,1.610807692,0.565078169,12:06:10
56547,56547,56547,78.21428571,2.44140625,0,0,1.775074408,1.831903226,0.54493933,12:06:25
56553,56553,56551,69.51923077,1.220703125,2,2,1.759981959,1.801318182,0.563644904,12:06:40
56565,56565,56565,70.09615385,3.662109375,0,0,1.81908163,1.915516129,0.543468415,12:06:55
56571,56571,56569,72.4137931,1.708984375,2,2,1.80251207,1.866483871,0.570114593,12:07:10
56577,56577,56577,75.96491228,2.197265625,0,0,1.859355874,2.017,0.530234408,12:07:25
56589,56589,56587,78.90243902,4.150390625,2,2,1.732310754,1.802689655,0.569887162,12:07:40
56595,56595,56595,73.8372093,3.662109375,0,0,1.650537058,1.801423077,0.531396688,12:07:55
56607,56607,56607,72.15517241,55.90820313,0,0,1.67744214,1.7376,0.571178341,12:08:10
56613,56613,56613,59.11111111,5.37109375,0,0,1.526646,1.584419355,0.544267054,12:08:25
56619,56619,56618,75,2.685546875,1,1,1.655589293,1.653347826,0.563406733,12:08:40
56631,56631,56629,79.02173913,14.40429688,2,2,1.584827766,1.582366667,0.543350298,12:08:55
56637,56637,56637,67.78846154,11.23046875,0,0,1.599369406,1.597041667,0.498978059,12:09:10
56643,56643,56642,82.60416667,7.32421875,1,1,1.603583328,1.601416667,0.563181978,12:09:25
56655,56655,56653,72.24137931,0.9765625,2,2,1.723616372,1.760642857,0.542495479,12:09:40
56661,56661,56659,74.15254237,0.244140625,2,2,1.884900383,1.932636364,0.562258405,12:09:55
56667,56667,56667,77.27272727,6.34765625,0,0,1.896882095,2.01564,0.530550889,12:10:10
56679,56679,56679,76.78571429,2.44140625,0,0,1.9222093,1.9828,0.570884872,12:10:25
56685,56685,56685,66.42857143,6.103515625,0,0,1.75431113,1.824269231,0.531608559,12:10:40
56697,56697,56697,76.20689655,3.41796875,0,0,1.788028815,1.783933333,0.570385581,12:10:55
56703,56703,56701,70.78431373,1.220703125,2,2,1.734272804,1.7299,0.543340457,12:11:10
56709,56709,56707,74.47916667,0.9765625,2,2,1.748123423,1.745318182,0.563129121,12:11:25
56721,56721,56721,65.87719298,1.953125,0,0,1.724657813,1.721545455,0.543222395,12:11:40
56727,56727,56727,67.5,37.59765625,0,0,1.606469984,1.603461538,0.563287723,12:11:55
56733,56733,56732,78.77358491,2.685546875,1,1,1.662184228,1.6592,0.499119842,12:12:10
56745,56745,56743,75.51724138,7.32421875,2,2,1.746099522,1.778285714,0.543744223,12:12:25
56751,56751,56749,72.25806452,5.37109375,2,2,1.975122728,2.018181818,0.563817041,12:12:40
56763,56763,56763,64.72222222,0.9765625,0,0,1.833371282,1.929032258,0.543616135,12:12:55
56769,56769,56769,80.10204082,20.26367188,0,0,1.786907492,1.8491875,0.570147098,12:13:10
56775,56775,56773,63.40425532,14.6484375,2,2,1.538793106,1.622083333,0.530398462,12:13:25
56787,56787,56787,67.25,12.93945313,0,0,1.54419427,1.539375,0.570017101,12:13:40
56793,56793,56793,68.85416667,3.41796875,0,0,1.416668734,1.410125,0.529930005,12:13:55
56805,56805,56803,76.42857143,0.9765625,2,2,1.445215826,1.4399,0.569703185,12:14:10
56811,56811,56809,78.90909091,0.9765625,2,2,1.431946152,1.495068966,0.542996253,12:14:25
56817,56817,56817,80.3,20.5078125,0,0,1.640676377,1.722208333,0.563512562,12:14:40
56829,56829,56826,78.69565217,32.2265625,3,3,1.723007506,1.787551724,0.54307489,12:14:55
56835,56835,56835,64.41860465,25.63476563,0,0,1.561052954,1.556653846,0.562719812,12:15:10
56841,56841,56841,76.13207547,32.47070313,0,0,1.540126525,1.535541667,0.562693426,12:15:25
56853,56853,56851,71.73076923,0.244140625,2,2,1.405339158,1.401571429,0.542456242,12:15:40
56859,56859,56856,65.51724138,1.220703125,3,3,1.499144972,1.496761905,0.562680234,12:15:55
56871,56871,56869,81.14583333,2.197265625,2,2,1.527381526,1.633071429,0.542917639,12:16:10
56877,56877,56877,60.6122449,12.93945313,0,0,1.580928931,1.670272727,0.570287995,12:16:25
56883,56883,56883,74.77272727,54.44335938,0,0,1.531816035,1.642333333,0.531102702,12:16:40
56895,56895,56895,63.05555556,20.5078125,0,0,1.457635784,1.455677419,0.570526596,12:16:55
56901,56901,56901,70.37037037,20.5078125,0,0,1.480972133,1.4765,0.530621269,12:17:10
56913,56913,56911,76.81818182,1.46484375,2,2,1.617865942,1.613642857,0.569833039,12:17:25
56919,56919,56917,81.69811321,5.37109375,2,2,1.719353019,1.788535714,0.542711386,12:17:40
56925,56925,56925,77.76785714,10.7421875,0,0,1.881999393,1.96475,0.562983814,12:17:55
56937,56937,56936,72.79661017,0.732421875,1,1,1.903241591,2.005862069,0.543114217,12:18:10
56943,56943,56943,69.23076923,29.05273438,0,0,1.782258053,1.818346154,0.563287723,12:18:25
56949,56949,56947,75.70175439,0.732421875,2,2,1.765189041,1.808818182,0.563287723,12:18:40
56961,56961,56961,60.95744681,8.30078125,0,0,1.637725733,1.731612903,0.543488107,12:18:55
56967,56967,56965,74.09090909,1.220703125,2,2,1.503035293,1.590136364,0.563486101,12:19:10
56979,56979,56979,69.70588235,8.544921875,0,0,1.439041136,1.56259375,0.543320777,12:19:25
56985,56985,56983,80.1,2.685546875,2,2,1.419393505,1.484933333,0.570071259,12:19:40
56991,56991,56991,69.29824561,47.36328125,0,0,1.623891252,1.780807692,0.530140708,12:19:55
57003,57003,57001,82.05882353,4.638671875,2,2,1.715673474,1.787785714,0.569833039,12:20:10
57009,57009,57009,73.9,23.68164063,0,0,1.76067624,1.9155,0.530234408,12:20:25
57021,57021,57019,76.53061224,0.48828125,2,2,1.741876725,1.810357143,0.57016877,12:20:40
57027,57027,57025,82.98076923,10.7421875,2,2,1.77708496,1.9185,0.543045399,12:20:55
57033,57033,57033,65.24390244,27.83203125,0,0,1.569946695,1.652291667,0.563010228,12:21:10
57039,57039,57036,70.78947368,1.220703125,3,3,1.520729716,1.615047619,0.494665478,12:21:25
57051,57051,57049,76.875,0.9765625,2,2,1.352476323,1.613541667,0.496484586,12:21:40
57057,57057,57057,66.47058824,14.40429688,0,0,1.334259336,1.595375,0.562653851,12:21:55
57069,57069,57068,82.94642857,30.51757813,1,1,1.52844769,1.72359375,0.542672118,12:22:10
57075,57075,57075,74.6875,17.33398438,0,0,1.619467286,1.6172,0.570049594,12:22:25
57081,57081,57081,71.33928571,22.94921875,0,0,1.82621012,1.823875,0.530468802,12:22:40
57093,57093,57093,69.67391304,3.662109375,0,0,1.610517365,1.608424242,0.57016877,12:22:55
57099,57099,57099,75.66666667,21.484375,0,0,1.458393407,1.457166667,0.530844264,12:23:10
57111,57111,57111,78.95833333,32.95898438,0,0,1.478047902,1.476333333,0.570385581,12:23:25
57117,57117,57115,72.66666667,0.9765625,2,2,1.61361823,1.612129032,0.54278012,12:23:40
57123,57123,57121,87.5,29.78515625,2,2,1.809102797,1.806545455,0.562390158,12:23:55
57135,57135,57133,82.75510204,0.9765625,2,2,1.822272493,1.819857143,0.542318956,12:24:10
57141,57141,57138,75.10638298,7.080078125,3,3,1.732930655,1.730304348,0.562812185,12:24:25
57147,57147,57145,80.26785714,1.220703125,2,2,1.730598268,1.728458333,0.502115186,12:24:40
57159,57159,57156,81.78571429,26.12304688,3,3,1.863963429,1.938259259,0.542672118,12:24:55
57165,57165,57162,76.14754098,1.708984375,3,3,2.01143866,2.09525,0.562864983,12:25:10
57177,57177,57175,87.22222222,10.00976563,2,2,1.981519465,2.165166667,0.541271989,12:25:25
57183,57183,57183,77.8,8.7890625,0,0,1.900604644,2.00715625,0.568332512,12:25:40
57189,57189,57186,65.52083333,1.953125,3,3,1.690125169,1.833375,0.528599432,12:25:55
57201,57201,57198,76.96428571,0.732421875,3,3,1.6319536,1.628933333,0.57016877,12:26:10
57207,57207,57204,81.45454545,13.18359375,3,3,1.717468128,1.94447619,0.529941706,12:26:25
57219,57219,57216,81.54761905,14.89257813,3,3,1.817720094,1.9729,0.569562576,12:26:40
57225,57225,57225,75.54545455,10.00976563,0,0,1.876312058,2.241866667,0.542397396,12:26:55
57231,57231,57229,78.58490566,15.38085938,2,2,1.797840246,2.04424,0.562864983,12:27:10
57243,57243,57243,71.27272727,21.97265625,0,0,1.755365473,2.0903,0.541946672,12:27:25
57249,57249,57249,77.68518519,5.126953125,0,0,1.842176794,1.9975,0.561824055,12:27:40
57255,57255,57252,77.84090909,0.244140625,3,3,1.734960438,1.897130435,0.561837208,12:27:55
57267,57267,57264,75.53571429,0.9765625,3,3,1.609755492,1.912413793,0.540871885,12:28:10
57273,57273,57273,79.18181818,16.6015625,0,0,1.626067166,1.833958333,0.561416641,12:28:25
57285,57285,57282,78.18181818,1.46484375,3,3,1.773452151,1.9397,0.538822135,12:28:40
57291,57291,57291,80.18181818,0.732421875,0,0,1.912725758,1.911166667,0.566818448,12:28:55
57297,57297,57297,80.81632653,1.708984375,0,0,1.870328901,1.868875,0.526408142,12:29:10
57309,57309,57306,74.59183673,18.79882813,3,3,1.724348269,1.722407407,0.569627464,12:29:25
57315,57315,57315,75.46296296,1.220703125,0,0,1.640745005,1.911166667,0.528890652,12:29:40
57321,57321,57320,79.41176471,24.65820313,1,1,1.660273107,1.942086957,0.561889823,12:29:55
57333,57333,57333,54.55882353,33.69140625,0,0,1.524194227,1.733032258,0.541457604,12:30:10
57339,57339,57339,71.25,23.92578125,0,0,1.508248975,1.506166667,0.562153046,12:30:25
57345,57345,57345,67.7173913,7.8125,0,0,1.401929081,1.39984,0.499882882,12:30:40
57357,57357,57354,71.42857143,1.220703125,3,3,1.309209568,1.306518519,0.541672685,12:30:55
57363,57363,57363,71.78571429,3.90625,0,0,1.539910743,1.537375,0.562179382,12:31:10
57375,57375,57375,54.125,28.80859375,0,0,1.351133013,1.348666667,0.541985836,12:31:25
57381,57381,57379,80.27777778,0.732421875,2,2,1.447823677,1.445464286,0.569703185,12:31:40
57387,57387,57385,67.85714286,0.732421875,2,2,1.330810281,1.423318182,0.52956752,12:31:55
57399,57399,57399,69.2,1.953125,0,0,1.472151115,1.537566667,0.569692366,12:32:10
57405,57405,57403,67.5,3.90625,2,2,1.459841398,1.542208333,0.528052805,12:32:25
57417,57417,57415,75,1.46484375,2,2,1.682476806,1.678366667,0.568278684,12:32:40
57423,57423,57423,75.3125,33.93554688,0,0,1.636063333,1.7192,0.53880278,12:32:55
57429,57429,57429,68.79310345,22.4609375,0,0,1.842577862,1.938807692,0.559584043,12:33:10
57441,57441,57441,68.95833333,14.6484375,0,0,1.730704853,1.805636364,0.540277703,12:33:25
57447,57447,57445,76.22222222,0.9765625,2,2,1.604583259,1.601454545,0.562864983,12:33:40
57453,57453,57453,76.66666667,1.953125,0,0,1.54968843,1.546041667,0.562878184,12:33:55
57465,57465,57465,65.66037736,6.34765625,0,0,1.523133775,1.51753125,0.540901141,12:34:10
57471,57471,57471,78.88888889,44.18945313,0,0,1.650383594,1.645038462,0.560433402,12:34:25
57483,57483,57483,62.61904762,21.24023438,0,0,1.460800199,1.455966667,0.539694533,12:34:40
57489,57489,57486,73.62068966,8.544921875,3,3,1.483385276,1.48137931,0.568591031,12:34:55
57495,57495,57493,75,0.9765625,2,2,1.547681332,1.695045455,0.527727693,12:35:10
57507,57507,57505,76.70454545,11.96289063,2,2,1.597342799,1.712714286,0.569087184,12:35:25
57513,57513,57513,72.12765957,24.90234375,0,0,1.631306421,1.844555556,0.526373506,12:35:40
57519,57519,57517,74.01960784,0.732421875,2,2,1.517199796,1.620375,0.559714546,12:35:55
57531,57531,57531,74.42307692,1.46484375,0,0,1.633939841,1.81959375,0.539122309,12:36:10
57537,57537,57537,50.11363636,23.92578125,0,0,1.534106809,1.677083333,0.561180349,12:36:25
57543,57543,57543,80.66037736,0.48828125,0,0,1.608415422,1.737846154,0.561180349,12:36:40
57555,57555,57552,67.17391304,35.15625,3,3,1.423847823,1.5356,0.541047468,12:36:55
57561,57561,57558,75.52631579,5.37109375,3,3,1.636294573,1.63,0.562324274,12:37:10
57573,57573,57571,75.70175439,58.10546875,2,2,1.671563791,1.905821429,0.541174348,12:37:25
57579,57579,57579,62.04081633,5.859375,0,0,1.625094883,1.843266667,0.568666477,12:37:40
57585,57585,57582,75.37037037,0.732421875,3,3,1.66918454,1.943625,0.528215512,12:37:55
57597,57597,57597,71.02040816,11.71875,0,0,1.601802279,1.5974,0.569454463,12:38:10
57603,57603,57603,75.65217391,0,0,0,1.647652563,1.643333333,0.52900723,12:38:25
57615,57615,57612,81.4893617,0.732421875,3,3,1.65449906,1.650333333,0.569400421,12:38:40
57621,57621,57618,73.5,12.93945313,3,3,1.635281868,1.813074074,0.541643346,12:38:55
57627,57627,57624,79.18181818,5.859375,3,3,1.788724998,2.018095238,0.56206089,12:39:10
57639,57639,57639,76.54545455,13.91601563,0,0,1.792572458,2.039212121,0.541184111,12:39:25
57645,57645,57643,73.52272727,0.244140625,2,2,1.685286623,1.8166,0.501191089,12:39:40
57651,57651,57651,72.61363636,22.4609375,0,0,1.566076188,1.686592593,0.561626846,12:39:55
57663,57663,57661,82.40740741,25.390625,2,2,1.705151857,1.809709677,0.541379435,12:40:10
57669,57669,57667,77.54716981,0.732421875,2,2,1.799498496,1.796041667,0.562337449,12:40:25
57681,57681,57681,65.91836735,0.732421875,0,0,1.68000822,1.7132,0.541829215,12:40:40
57687,57687,57684,78.75,14.40429688,3,3,1.628772817,1.663103448,0.569400421,12:40:55
57693,57693,57693,63.1,27.09960938,0,0,1.425077955,1.606307692,0.528844035,12:41:10
57705,57705,57703,72.24489796,0.9765625,2,2,1.520229128,1.650464286,0.56934639,12:41:25
57711,57711,57711,78.11111111,0.244140625,0,0,1.559681227,1.772074074,0.529065538,12:41:40
57717,57717,57717,74.55357143,5.37109375,0,0,1.673309743,1.758875,0.562482422,12:41:55
57729,57729,57726,76.14583333,0.48828125,3,3,1.473075407,1.542965517,0.541721591,12:42:10
57735,57735,57733,81.16071429,0.9765625,2,2,1.597899898,1.593318182,0.561929291,12:42:25
57741,57741,57741,72.69230769,8.056640625,0,0,1.57759603,1.572541667,0.499260161,12:42:40
57753,57753,57753,60.65217391,16.35742188,0,0,1.591769397,1.587033333,0.541633567,12:42:55
57759,57759,57756,79.71153846,0.732421875,3,3,1.538288677,1.534869565,0.562337449,12:43:10
57771,57771,57769,80.18867925,30.76171875,2,2,1.598757648,1.708107143,0.54200542,12:43:25
57777,57777,57775,76.85185185,0.9765625,2,2,1.690573247,1.796655172,0.569551763,12:43:40
57783,57783,57780,74.375,1.953125,3,3,1.822871092,1.952125,0.531785247,12:43:55
57795,57795,57793,71,6.34765625,2,2,1.707114973,1.705321429,0.571875179,12:44:10
57801,57801,57799,69.6,0.244140625,2,2,1.547543477,1.632625,0.531785247,12:44:25
57813,57813,57810,81.66666667,0.244140625,3,3,1.556276885,1.621966667,0.56957339,12:44:40
57819,57819,57819,52.125,10.7421875,0,0,1.448247044,1.68296875,0.541047468,12:44:55
57825,57825,57823,64.79591837,0.9765625,2,2,1.368423427,1.594791667,0.561062278,12:45:10
57837,57837,57837,72.25490196,0.48828125,0,0,1.332702005,1.587833333,0.54037502,12:45:25
57843,57843,57840,77.11538462,11.23046875,3,3,1.451294438,1.554666667,0.561521724,12:45:40
57849,57849,57849,73.54545455,38.0859375,0,0,1.644087538,1.726307692,0.561521724,12:45:55
57861,57861,57860,69.71698113,11.23046875,1,1,1.631429106,1.699935484,0.540637953,12:46:10
57867,57867,57865,72.84482759,19.04296875,2,2,1.673029838,1.67,0.561416641,12:46:25
57879,57879,57879,73.67924528,21.72851563,0,0,1.58476523,1.6457,0.542211137,12:46:40
57885,57885,57885,68.64583333,7.32421875,0,0,1.62880675,1.689966667,0.570559148,12:46:55
57891,57891,57891,69.4,32.2265625,0,0,1.545570851,1.615846154,0.530914722,12:47:10
57903,57903,57903,73.63636364,5.859375,0,0,1.679768944,1.676766667,0.570060426,12:47:25
57909,57909,57909,70.26315789,25.87890625,0,0,1.730299609,1.727291667,0.530000221,12:47:40
57921,57921,57920,75.70175439,18.5546875,1,1,1.866163712,1.863793103,0.569714004,12:47:55
57927,57927,57927,72.62711864,10.00976563,0,0,1.873180536,1.9023125,0.542407203,12:48:10
57933,57933,57933,72.7,50.78125,0,0,1.901084836,1.941291667,0.562693426,12:48:25
57945,57945,57942,71.63636364,0.48828125,3,3,1.863280461,1.973827586,0.541418517,12:48:40
57951,57951,57951,71.25,1.46484375,0,0,1.727167375,1.819333333,0.496848617,12:48:55
57957,57957,57954,69.75609756,0.9765625,3,3,1.609741984,1.715571429,0.56129847,12:49:10
